GeneName	Cluster_of_Differentiation	GPCR	MGI_ExtrinsicCase	MGI_ECM	Compartment_ECM	AMIGO_ECM	MatrixDB	Compartment_CellSurface	Cell_Surface_Protein_Atlas	TMHMM_Output_Membrane	TMHMM_Partial_OuterMembrane	MGI_ExtracellularRegion	MGI_ExternalSidePM	HSA_Predicted_Secreted	HPA_MembraneBound	Oncofetal
ARSI	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NA	NA	TRUE	FALSE	TRUE	FALSE	false
ARSJ	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NA	NA	TRUE	FALSE	TRUE	FALSE	false
ARSK	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	TRUE	FALSE	false
ART1	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	NA	NA	FALSE	FALSE	FALSE	FALSE	false
ART4	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NA	NA	FALSE	FALSE	TRUE	FALSE	false
ASAH1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	NA	NA	TRUE	FALSE	FALSE	FALSE	false
ASIC1	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	NA	NA	FALSE	FALSE	FALSE	FALSE	false
ASPN	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	NA	NA	TRUE	FALSE	TRUE	FALSE	false
ASTN1	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	NA	NA	FALSE	TRUE	FALSE	FALSE	false
ATP12A	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	NA	NA	FALSE	FALSE	FALSE	TRUE	false
ATP1A1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	NA	NA	FALSE	FALSE	FALSE	FALSE	false
ATP1B1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	NA	NA	FALSE	FALSE	FALSE	FALSE	false
ATP1B2	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	NA	NA	FALSE	FALSE	FALSE	FALSE	false
ATP1B3	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	NA	NA	FALSE	FALSE	FALSE	FALSE	false
ATP6AP2	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	NA	NA	TRUE	TRUE	FALSE	FALSE	false
ATP6V0A2	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	false
ATRN	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE	false
AXIN1	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	NA	NA	FALSE	FALSE	FALSE	FALSE	false
AXIN2	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	NA	NA	FALSE	FALSE	FALSE	FALSE	false
AXL	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	false
AZGP1	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	TRUE	FALSE	NA	NA	TRUE	TRUE	TRUE	FALSE	false
AZU1	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	NA	NA	FALSE	FALSE	TRUE	FALSE	false
B2M	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	NA	NA	TRUE	TRUE	FALSE	FALSE	false
B3GAT1	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	NA	NA	TRUE	FALSE	TRUE	FALSE	false
B4GALNT1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	false
B4GALT1	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	NA	NA	TRUE	TRUE	FALSE	FALSE	false
BACE1	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	false
BCAM	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	false
BCAN	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	TRUE	FALSE	TRUE	NA	NA	TRUE	FALSE	FALSE	FALSE	false
BCAR1	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	NA	NA	FALSE	FALSE	FALSE	TRUE	false
BCHE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	false
BCL2L1	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	false
BCL2L11	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	NA	NA	FALSE	FALSE	FALSE	FALSE	false
BDNF	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE	TRUE	FALSE	false
BECN1	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE	NA	NA	FALSE	FALSE	FALSE	FALSE	false
BGLAP	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	NA	NA	TRUE	FALSE	FALSE	FALSE	false
BGN	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	NA	NA	TRUE	FALSE	TRUE	FALSE	false
BMP1	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	TRUE	TRUE	TRUE	NA	NA	TRUE	FALSE	FALSE	FALSE	false
BMP10	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	false
BMP15	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	NA	NA	TRUE	FALSE	FALSE	FALSE	false
BMP2	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	NA	NA	TRUE	FALSE	TRUE	FALSE	false
BMP3	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	NA	NA	TRUE	FALSE	FALSE	FALSE	false
BMP4	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE	NA	NA	TRUE	FALSE	FALSE	FALSE	false
BMP5	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	NA	NA	TRUE	FALSE	FALSE	FALSE	false
BMP6	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	NA	NA	TRUE	FALSE	TRUE	FALSE	false
BMP7	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE	NA	NA	TRUE	FALSE	TRUE	FALSE	false
BMPER	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	NA	NA	TRUE	FALSE	FALSE	FALSE	false
BMPR1B	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	NA	NA	FALSE	FALSE	FALSE	FALSE	false
BMPR2	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	false
BSG	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	TRUE	NA	NA	FALSE	FALSE	FALSE	FALSE	false
BSN	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	NA	NA	FALSE	FALSE	FALSE	FALSE	false
BSPH1	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	NA	NA	TRUE	FALSE	FALSE	FALSE	false
BST1	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	false
BST2	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	TRUE	NA	NA	FALSE	FALSE	FALSE	FALSE	false
BTC	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	NA	NA	TRUE	FALSE	FALSE	FALSE	false
BTD	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	NA	NA	TRUE	FALSE	FALSE	FALSE	false
BTLA	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	false
BTN1A1	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE	false
BTN2A1	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	TRUE	NA	NA	FALSE	FALSE	FALSE	TRUE	false
BTN2A2	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	NA	NA	FALSE	TRUE	FALSE	FALSE	false
BTN3A1	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	NA	NA	FALSE	FALSE	FALSE	FALSE	false
BTN3A2	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	NA	NA	FALSE	FALSE	FALSE	FALSE	false
BTN3A3	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	TRUE	NA	NA	FALSE	FALSE	FALSE	FALSE	false
BTNL2	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	false
BTNL3	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	false
BTNL8	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	false
BTNL9	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	NA	NA	FALSE	TRUE	FALSE	TRUE	false
BTRC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	NA	NA	FALSE	FALSE	FALSE	TRUE	false
C12orf49	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	NA	NA	TRUE	FALSE	FALSE	FALSE	false
C12orf73	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NA	NA	TRUE	FALSE	TRUE	TRUE	false
C14orf93	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NA	NA	TRUE	FALSE	TRUE	TRUE	false
C15orf61	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NA	NA	TRUE	FALSE	TRUE	FALSE	false
C17orf58	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	NA	NA	FALSE	FALSE	FALSE	TRUE	false
C18orf54	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NA	NA	TRUE	FALSE	TRUE	FALSE	false
C1orf54	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NA	NA	TRUE	FALSE	TRUE	TRUE	false
C1QA	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	NA	NA	TRUE	FALSE	FALSE	FALSE	false
C1QB	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	NA	NA	TRUE	FALSE	FALSE	FALSE	false
C1QBP	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	NA	NA	TRUE	FALSE	FALSE	TRUE	false
C1QC	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	NA	NA	TRUE	FALSE	FALSE	FALSE	false
C1QTNF1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NA	NA	TRUE	FALSE	TRUE	FALSE	false
C1QTNF12	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	false
C1QTNF2	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	NA	NA	TRUE	FALSE	TRUE	FALSE	false
C1QTNF3	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NA	NA	TRUE	FALSE	TRUE	FALSE	false
C1QTNF6	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	TRUE	FALSE	false
C1QTNF7	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NA	NA	TRUE	FALSE	TRUE	FALSE	false
C1R	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	NA	NA	TRUE	FALSE	TRUE	FALSE	false
C1S	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	NA	NA	TRUE	FALSE	TRUE	FALSE	false
C3	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	TRUE	TRUE	NA	NA	TRUE	FALSE	FALSE	FALSE	false
C3orf33	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NA	NA	TRUE	FALSE	TRUE	FALSE	false
C4A	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	TRUE	NA	NA	TRUE	FALSE	FALSE	FALSE	false
C4B	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	NA	NA	FALSE	FALSE	FALSE	FALSE	false
C4BPA	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	NA	NA	TRUE	FALSE	FALSE	FALSE	false
C4orf48	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	false
C5AR1	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	TRUE	FALSE	NA	NA	FALSE	FALSE	FALSE	FALSE	false
C5orf46	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NA	NA	TRUE	FALSE	TRUE	FALSE	false
C6orf120	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	NA	NA	TRUE	FALSE	FALSE	FALSE	false
C6orf15	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	NA	NA	TRUE	FALSE	FALSE	FALSE	false
C8B	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	false
C9	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	NA	NA	TRUE	FALSE	FALSE	FALSE	false
CA11	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NA	NA	TRUE	FALSE	TRUE	FALSE	false
CA4	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	false
CA9	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	NA	NA	FALSE	FALSE	FALSE	FALSE	false
CACNG2	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	false
CACNG4	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	false
CADM1	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	TRUE	NA	NA	FALSE	FALSE	FALSE	FALSE	false
CADM4	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	false
CALCA	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	NA	NA	TRUE	FALSE	FALSE	FALSE	false
CALCRL	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	false
CALML5	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	NA	NA	FALSE	FALSE	FALSE	TRUE	false
CALR	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	NA	NA	TRUE	TRUE	FALSE	FALSE	false
CALU	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	NA	NA	TRUE	FALSE	FALSE	FALSE	false
CAMP	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	false
CANX	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	NA	NA	FALSE	FALSE	FALSE	FALSE	false
CAPN2	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	NA	NA	FALSE	TRUE	FALSE	FALSE	false
CAPN5	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	NA	NA	FALSE	FALSE	FALSE	FALSE	false
CASP1	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	NA	NA	TRUE	FALSE	FALSE	FALSE	false
CASP3	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	NA	NA	FALSE	FALSE	FALSE	FALSE	false
CASP4	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	false
CASP7	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	NA	NA	FALSE	FALSE	FALSE	FALSE	false
CASP8	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE	NA	NA	FALSE	FALSE	FALSE	FALSE	false
CASP9	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	NA	NA	FALSE	FALSE	FALSE	FALSE	false
CASR	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	NA	NA	FALSE	FALSE	FALSE	FALSE	false
CAT	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	NA	NA	TRUE	FALSE	FALSE	FALSE	false
CAV1	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE	NA	NA	FALSE	FALSE	FALSE	FALSE	false
CAV3	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	false
CBLN1	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	NA	NA	TRUE	FALSE	FALSE	FALSE	false
CBLN3	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NA	NA	TRUE	FALSE	TRUE	FALSE	false
CBLN4	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	NA	NA	TRUE	FALSE	FALSE	FALSE	false
CCBE1	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	NA	NA	TRUE	FALSE	TRUE	FALSE	false
CCDC126	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	NA	NA	TRUE	FALSE	TRUE	FALSE	false
CCDC134	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	NA	NA	TRUE	FALSE	FALSE	FALSE	false
CCDC3	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NA	NA	TRUE	FALSE	TRUE	FALSE	false
CCDC80	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	NA	NA	TRUE	FALSE	FALSE	FALSE	false
CCL1	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	NA	NA	TRUE	FALSE	FALSE	FALSE	false
CCL11	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	false
CCL13	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	NA	NA	TRUE	FALSE	FALSE	FALSE	false
CCL17	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	NA	NA	TRUE	FALSE	FALSE	FALSE	false
CCL19	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	NA	NA	TRUE	TRUE	FALSE	FALSE	false
CCL2	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE	NA	NA	FALSE	FALSE	TRUE	FALSE	false
CCL20	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	NA	NA	TRUE	FALSE	FALSE	FALSE	false
CCL21	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	FALSE	NA	NA	TRUE	FALSE	FALSE	FALSE	false
CCL22	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	false
CCL24	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	false
CCL25	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	NA	NA	TRUE	FALSE	FALSE	FALSE	false
CCL26	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	NA	NA	TRUE	FALSE	FALSE	FALSE	false
CCL27	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	NA	NA	TRUE	FALSE	FALSE	FALSE	false
CCL3	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	NA	NA	FALSE	FALSE	FALSE	FALSE	false
CCL4	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	false
CCL5	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	NA	NA	TRUE	FALSE	FALSE	FALSE	false
CCL7	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	NA	NA	TRUE	FALSE	FALSE	FALSE	false
CCL8	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	NA	NA	TRUE	FALSE	FALSE	FALSE	false
CCND1	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	NA	NA	FALSE	FALSE	FALSE	FALSE	false
CCR1	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	false
CCR10	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	false
CCR2	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	TRUE	FALSE	NA	NA	FALSE	TRUE	FALSE	FALSE	false
CCR3	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	TRUE	FALSE	NA	NA	TRUE	TRUE	FALSE	FALSE	false
CCR4	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	TRUE	NA	NA	FALSE	TRUE	FALSE	FALSE	false
CCR5	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	TRUE	FALSE	NA	NA	FALSE	TRUE	FALSE	FALSE	false
CCR6	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	NA	NA	FALSE	TRUE	FALSE	FALSE	false
CCR7	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	false
CCR8	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	TRUE	FALSE	NA	NA	FALSE	TRUE	FALSE	FALSE	false
CCR9	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	TRUE	FALSE	NA	NA	FALSE	TRUE	FALSE	FALSE	false
CCRL2	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	TRUE	FALSE	NA	NA	FALSE	TRUE	FALSE	FALSE	false
CD101	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	NA	NA	FALSE	FALSE	FALSE	FALSE	false
CD109	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	TRUE	TRUE	NA	NA	TRUE	FALSE	FALSE	FALSE	false
CD14	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	TRUE	NA	NA	TRUE	TRUE	TRUE	FALSE	false
CD151	TRUE	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	NA	NA	TRUE	FALSE	FALSE	FALSE	false
CD160	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	NA	NA	TRUE	FALSE	FALSE	FALSE	false
CD163	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	TRUE	TRUE	NA	NA	TRUE	TRUE	TRUE	FALSE	false
CD163L1	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	NA	NA	FALSE	FALSE	FALSE	FALSE	false
CD164	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	NA	NA	FALSE	FALSE	FALSE	FALSE	false
CD180	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	false
CD19	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE	false
CD1A	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	false
